Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Switzerland,CHE,1775.970832,1971.422978,2131.320911,2294.282367,2501.391703,2620.686761,2784.734489,2960.616352,3121.741888,3344.994559,3648.086273,4344.39115,5277.497074,7046.664206,8105.676225,9347.93291,9868.701507,10571.83513,14761.39455,16556.21842,17384.49868,15833.92033,16134.74761,16007.25429,15229.49624,15374.85694,21924.59341,27285.27809,29410.28891,28062.60725,35490.56574,35441.44151,36506.4999,35181.58234,38636.12946,44871.45034,43080.51543,37328.45125,38344.92761,37564.64438,34787.16631,35269.22807,38247.42142,44289.63937,49121.94816,50083.36638,52276.47703,57490.38608,65699.35023,63524.65225,66933.65829
Syrian Arab Republic,SYR,187.8120979,200.3964449,227.9249861,238.4589963,257.4660256,273.699887,241.3591109,274.7362339,294.7626476,364.7411924,336.1146351,393.060685,448.7693006,459.2177933,707.0546224,904.6985177,978.6384832,954.8407128,1113.658,1153.283908,1466.609551,1683.158463,1707.104052,1779.088155,1710.796093,1550.929119,1217.130689,1007.896851,910.6723583,823.4306038,998.7429755,1022.982358,1014.555366,1019.135863,732.9831406,804.2200295,949.7699561,976.358437,1000.034351,1019.331291,1208.734642,1282.280685,1272.319355,1280.542981,1389.219432,1561.286159,1767.294008,2099.457809,2677.591173,2691.597659,2890.580408
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.8174056,467.9176955,345.9393687,293.6370861,236.4917634,213.2358369,178.1285952,155.0571994,219.0108866,178.0012555,139.4098818,173.4069666,194.2651765,245.2569407,324.8489639,358.3191667,433.7769833,563.1825341,771.3369144,733.8741166,819.9896228
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.4035196,184.3501206,172.2152581,193.8824445,173.9815669,155.6519211,159.6679812,180.4831455,216.9382043,249.9428007,296.4080148,299.9925893,307.1835551,305.1495865,309.3273959,324.8178112,347.7903425,373.0731247,367.6361323,419.531972,501.8608241,502.8518237,527.0378467
Thailand,THA,101.0810058,107.7829834,114.0338265,118.3537991,126.1094215,138.0484108,161.0914244,166.9466777,174.7454312,186.7757311,191.9670112,194.0561617,209.1015767,269.4868624,331.6361148,351.0174992,390.8850706,444.6415078,527.6815382,588.7353721,681.3756029,719.0637786,740.3461636,794.8187141,814.0357815,743.3920354,807.9671315,929.4972003,1113.719859,1283.659622,1495.35854,1702.168217,1914.141538,2130.700241,2440.658649,2816.73286,3019.471119,2476.319684,1814.125204,1964.948181,1943.237928,1808.113178,1962.734621,2182.032654,2442.307829,2644.015396,3078.181539,3642.919436,3992.762173,3838.227205,4612.799388
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.9230095,325.2701983,319.8967683,319.7598258,317.5486436,328.5102431,314.6750977,374.7916855,461.1431529,543.6922157,623.4685664
Togo,TGO,76.78935634,79.32735304,82.26646749,88.14748722,100.4174576,109.4063505,121.9894076,125.2882045,125.6313801,132.7561854,120.5286212,131.4825727,150.7537188,178.5560183,240.84231,259.4085084,254.8428426,313.4574621,325.3404485,343.6655739,426.0715196,349.7998745,288.6611508,259.6358425,235.0346869,241.1534134,324.7555212,370.3667905,396.6822191,378.5406049,444.2581522,427.5348157,442.8839408,316.4862069,246.7187994,320.4947419,348.1594543,344.6376463,352.7310531,338.8896148,277.2732424,269.5885012,292.248312,340.2052671,389.7320757,391.1126819,398.3447122,446.4082568,547.5977668,534.8507903,523.1430943
Tonga,TON,,,,,,,,,,,,,,,,367.9608786,336.5350825,378.1080607,455.0153433,483.9747975,572.6951626,666.0960514,662.604604,649.1048351,684.7387752,639.3028114,724.4166139,865.1912604,1126.574005,1120.150572,1193.524136,1387.137521,1436.362108,1449.533545,2024.962953,2111.886196,2282.697864,2197.272171,1945.876657,1997.97004,1926.054637,1684.327867,1825.820752,2083.324665,2378.665671,2572.805343,2903.459122,2983.447176,3381.711841,3149.973476,3435.397448
Trinidad and Tobago,TTO,636.7889401,683.1392195,714.3623025,775.0571188,805.841766,823.9792369,797.6501271,825.6005808,807.8448648,816.1119263,849.3186477,917.237037,1099.279105,1318.878138,2042.716971,2421.798882,2452.828551,3042.24561,3406.975228,4337.237742,5783.597421,6243.161297,7149.950876,6853.873937,6704.510423,6289.570749,4045.833545,4017.751861,3743.520321,3578.843601,4169.556107,4380.557793,4483.974794,3686.621913,3948.288892,4224.69676,4539.175875,4498.574102,4716.504665,5291.110056,6311.106551,6804.26501,6921.050723,8602.910669,9830.990397,12150.26204,13912.42843,16398.09249,20384.76418,14684.05316,15205.94221
Tunisia,TUN,,202.4971449,202.267513,231.4221779,226.4189197,214.0491618,220.0096033,224.6496046,246.2263048,256.3805634,280.7173972,323.560441,422.6356083,506.7609949,645.4371608,771.5083414,785.07028,867.6036587,986.59985,1156.573028,1369.526112,1285.778229,1208.697161,1209.323879,1172.100008,1158.370193,1203.554986,1261.815621,1284.904863,1269.286378,1507.231456,1571.828353,1825.379132,1687.451994,1773.313,2012.936266,2154.986939,2050.678998,2122.794845,2199.563604,2033.071277,2066.282697,2151.669088,2539.913315,2832.071338,2888.408504,3057.120318,3483.544813,3954.420876,4168.950942,4198.52453
Turkey,TUR,496.9757382,277.4755128,300.9774697,340.8147335,359.1455393,375.2032963,433.6837367,470.8631224,514.9763813,560.8185592,481.8086535,448.5109916,551.3845408,679.0146469,919.1731603,1127.517533,1267.843799,1420.185688,1543.541383,2072.54051,1559.663364,1574.119378,1397.166433,1304.374015,1240.468718,1361.041535,1502.732552,1697.648018,1737.861946,2013.942359,2783.586645,2742.769568,2840.368021,3167.52691,2256.731126,2879.248308,3033.593361,3123.142513,4361.442138,3983.746202,4189.478062,3036.72709,3553.066261,4567.499135,5832.689345,7087.720249,7687.125651,9246.030405,10297.50544,8553.741453,10106.39243
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.1385592,859.0408868,854.1928716,881.1523546,847.54172,824.4621526,796.4158445,625.347602,592.6987853,557.510449,565.0576697,592.8360328,550.7870249,645.2771015,776.5764956,969.9866913,1286.04857,1455.968598,1706.956726,2140.342696,2606.415787,3459.896403,3710.453641,4179.694744
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.339373,1325.403839,1351.687177,1479.476445,1654.568494,1892.273586,2182.305759,2140.900493,1881.54455,1998.285351,1737.567447,1655.803879,1872.821066,2340.890234,2609.926563,2704.348985
Uganda,UGA,62.33530311,63.03385158,62.03189571,68.94904053,76.06149352,110.3647979,111.6149699,112.7824119,116.9980025,127.6055541,133.3436287,145.6491633,148.9164695,165.2821025,198.2050977,216.5298805,218.0951903,253.9818498,203.0923153,174.1265182,98.29388118,102.4828546,161.9227695,161.5668771,252.5759506,237.7993603,255.9574845,394.5293211,394.9027734,308.7751284,243.1903016,181.369557,150.902996,164.6275744,197.6103189,276.309254,281.4892509,283.3829448,288.9491075,255.4478794,255.7806112,233.7680672,239.5312233,237.8494485,288.5135105,324.9013541,339.7045942,392.7508471,460.7884629,488.2459246,508.9282602
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443278,1449.962499,1597.492984,1569.730041,1489.679692,1417.869939,1258.136326,1012.105183,935.9680987,872.7091858,991.2301007,835.2602968,635.766242,635.7089682,780.7380311,879.4750486,1048.522488,1367.352433,1828.717626,2303.018831,3068.608998,3898.86869,2545.480341,3006.915296
United Arab Emirates,ARE,,,,,,,,,,,,,,7445.187747,17320.39932,18600.77981,20592.51051,22310.92493,18830.19885,22503.2935,29152.26116,30139.72186,26633.13087,22885.68225,21648.06871,20030.37022,15169.64488,15690.4277,14726.47491,16061.76463,18606.90395,17760.7222,17582.43482,16847.44949,17137.65767,18227.01883,19399.2692,19608.39469,17601.35391,19051.68883,23270.68871,21806.07506,23131.13153,26045.27127,28371.48227,32683.32789,35021.58489,38399.44629,42107.90041,33183.17012,
United Kingdom,GBR,1381.017834,1452.352162,1512.458524,1593.356954,1729.688259,1850.888359,1959.825073,2023.060525,1896.307753,2031.641601,2243.230771,2524.193208,2891.417166,3255.656236,3516.043479,4204.907085,4041.03964,4565.465408,5785.461738,7511.107568,9622.974872,9142.466504,8718.267102,8266.523548,7777.644289,8209.836818,10063.83848,12333.13697,14951.05213,15057.17896,17687.66895,18386.53358,18960.46979,16997.94421,18328.39385,19943.77552,20966.22466,23304.15751,24893.48881,25604.8582,25089.44638,24884.82147,27172.93505,31239.32621,36789.1854,37860.35671,40335.39279,46091.59298,43286.03777,35163.41487,36099.70788
United States,USA,2881.099798,2934.552778,3107.937417,3232.208009,3423.396282,3664.80187,3972.12309,4152.019837,4491.424305,4802.642485,4997.756667,5360.178368,5836.223654,6461.735934,6948.198304,7516.680326,8297.291719,9142.794873,10225.30719,11301.68181,12179.55771,13526.18689,13932.67836,15000.08555,16539.38302,17588.80987,18427.28821,19393.78181,20703.15216,22039.22713,23037.94122,23443.26254,24411.14325,25326.73641,26577.76122,27559.16749,28772.35573,30281.6359,31687.05185,33332.13876,35080.7309,35898.09248,36796.56989,38195.68347,40308.68874,42534.47979,44663.47168,46405.59719,46971.3347,45744.55957,47184.47338
Uruguay,URY,490.1286896,602.7004256,656.5552027,584.1523948,740.9673035,701.2809931,664.4458475,581.2635392,574.4912001,717.2779098,760.8233959,996.3677095,776.217387,1405.097484,1448.735454,1250.549064,1290.980761,1440.605093,1707.916187,2480.560395,3486.835486,3765.745417,3108.173277,1716.619774,1621.35287,1571.698987,1940.664641,2416.39979,2677.011432,2732.723729,2990.824952,3578.949939,4083.304128,4722.058329,5460.222221,5986.739812,6340.644458,7361.304948,7754.324439,7292.570606,6914.362582,6316.970041,4112.553995,3646.279138,4145.198284,5252.3677,5974.487463,7183.344249,9351.05388,9364.124143,11995.96678
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192097,658.6558681,603.934942,597.0252726,576.4434172,585.9320401,600.5981578,623.0026524,623.2161328,699.9371304,558.2302023,456.6568438,383.3502582,396.3772039,465.1192396,546.7691398,643.01989,830.4138756,1022.106826,1181.860128,1384.272198
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,1059.259323,980.8215267,832.712752,808.187254,886.2937962,1066.537836,951.3074584,892.141526,961.1041455,1065.849965,1011.411604,1080.208178,1252.528235,1263.235577,1176.553873,1334.885868,1390.098327,1427.251994,1462.890195,1523.231704,1527.993513,1517.103811,1408.664326,1396.144435,1624.012187,1830.87967,1924.667807,2069.442012,2448.830324,2715.667486,2635.31379,3041.727697
"Venezuela, RB",VEN,1138.254051,1136.346652,1211.3793,1261.373522,1040.376157,1059.052722,1076.89376,1081.220316,1146.719621,1154.288331,1216.506579,1310.122366,1393.317862,1644.103596,2375.333975,2477.180196,2761.322522,3111.198387,3300.998578,3827.002981,4464.87789,4848.924272,4779.118864,4756.423911,3292.654678,3318.198296,3287.124904,2466.685541,3101.414143,2184.15125,2381.139665,2561.487499,2830.260829,2751.174438,2619.186593,3397.393376,3033.445421,3738.724935,3901.189192,4105.00425,4818.70818,4963.041979,3683.171569,3257.076864,4304.03033,5475.166108,6787.670531,8242.823065,11137.66298,11490.02905,13451.19223
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,239.4286952,437.1295435,593.6535736,401.874911,97.15788506,98.031869,142.9658899,144.1486586,189.2605161,229.9548051,288.0202779,337.0500628,361.2544883,360.600798,374.4764201,401.5478021,413.4614744,440.985746,491.3885817,557.9651413,642.4184495,731.3759541,844.340785,1060.518395,1129.288865,1191.350348
Virgin Islands (U.S.),VIR,756.25,753.6656891,1016.528926,1069.767442,1302.663438,1511.363636,1778.012685,2271.653543,3183.150183,3605.802048,3476.190476,3619.71831,4040.789474,4185.714286,4393.333333,4253.191489,4583.333333,4965.591398,5342.708333,6319.792,7503.092784,8385.714286,8162.745098,8816.345846,9124.074074,9256.074766,9723.943662,10828.30249,11527.27334,13047.57313,15050.54714,15945.49982,16752.27713,18728.24343,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.32446,1301.226018,1298.837588,1367.54234,1407.559878,1436.823347,1369.193121,1071.34579,879.5227878,942.9853032,1044.708003,1123.41399,,,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0626091,405.3914502,436.3150728,353.4069061,261.1428054,279.6573125,368.7928754,427.4561078,377.9761947,433.9620235,532.7187423,517.8783861,525.8505268,566.783789,692.7644414,810.5518556,896.3539521,986.766301,1189.633878,1130.183262,
Zambia,ZMB,229.491286,217.6703302,210.3470103,211.6365253,239.7844076,300.0039858,339.6854604,356.3892439,405.505111,480.8349716,432.1852342,386.3706186,423.0522447,531.5451013,614.3596722,498.269448,525.8094947,480.3854485,519.5581548,600.0149147,672.5216857,671.6606085,627.8681539,521.39421,413.5870201,331.9696935,237.8293323,313.9850879,501.7510712,522.3421229,418.3663578,418.5428016,384.7460488,386.0961805,384.9912583,389.8939676,356.9448118,415.1979376,334.3508064,314.8620138,317.3745672,348.0380232,347.5103088,399.8681297,485.969548,626.2718862,910.8179617,957.3671536,1182.65377,1006.388182,1252.695718
Zimbabwe,ZWE,280.6198594,282.8876062,278.9655007,280.0230161,284.4096584,296.5649081,280.5768045,296.0659514,303.5672639,347.0838227,361.9138439,404.5723302,480.4693075,573.7247909,667.2852371,708.4467605,677.4770224,663.1460147,640.1476937,736.2711397,916.2359729,1058.103399,1084.455734,947.5072791,745.2843864,636.5987266,676.6143581,707.8598067,793.1983873,814.8460525,839.0149188,803.992263,613.4528776,583.732753,600.7630241,608.5971338,719.2782782,705.7095243,522.1091884,545.9237052,528.1208134,537.5045683,499.0033407,448.5886505,450.1738052,444.157432,415.28225,402.0607099,354.6548408,467.8534346,594.5215247
